Order ID,Merchant ID,Restaurant Name,City,Tier,Cuisine,Dish Name,Base Time,Acoustic dB,POS Tickets,Chaos Index,Manual FOR Mins,Actual Food Ready Mins,Rider Arrival Mins,Rider Depart Mins,Actual Rider Wait Mins,Trust Score,Order Completion Time,Adjusted KPT Signal,Food Delay Mins,Total Delay,ETA Currently,Delay,Order Status,Old Error,New Error
ORDER_2379,MCH_076,Bombay Dhaba Junction,Bhilwara,Tier 2,Biryani,Chicken Dum Biryani,18,77.6,9,1.8,25,32.4,29,32.4,3.4,0.51,44.4,28.63,14.4,17.8,36,8.4,Delayed,7.4,3.77
ORDER_2380,MCH_188,Shree Bake Story,Bhilwara,Tier 3,Fast Food,Peri Peri Pizza,14,58.3,0,0.97,12.4,13.6,15.6,15.6,0,0.79,29.6,13.07,-0.4,-0.4,24,5.6,Delayed,1.2,0.53
ORDER_2381,MCH_246,Golden Tandoor Palace,Jaipur,Tier 2,Fast Food,Zinger Burger & Fries,10,68.6,5,1.42,13.1,14.2,18.2,18.2,0,0.66,30.2,14.83,4.2,4.2,28,2.2,On Time,1.1,0.63
ORDER_2382,MCH_130,Classic Kitchen Express,Kolkata,Tier 2,Beverages,Cold Coffee,4,78.5,11,1.92,2.6,7.7,8.5,8.5,0,0.61,20.5,4.9,3.7,3.7,18,2.5,On Time,5.1,2.8
ORDER_2383,MCH_283,Golden Grill Junction,Chennai,Tier 1,Chinese,Hakka Noodles,10,74.1,11,1.83,16.9,18.3,21.4,21.4,0,0.7,32.4,18.25,8.3,8.3,22,10.4,Delayed,1.4,0.05
ORDER_2384,MCH_079,Golden Grill Point,Bengaluru,Tier 3,South Indian,Masala Dosa,8,54.3,0,0.89,2,7.1,7.7,7.7,0,0.62,20.7,4.17,-0.9,-0.9,22,-1.3,Early,5.1,2.93
ORDER_2385,MCH_072,Golden Wok Palace,Pune,Tier 3,Biryani,Chicken Dum Biryani,18,59.3,0,0.99,10.6,17.8,18.4,18.4,0,0.48,28.4,14.66,-0.2,-0.2,29,-0.6,Early,7.2,3.14
ORDER_2386,MCH_263,Bombay Grill Point,Chennai,Tier 1,Fast Food,Zinger Burger & Fries,10,80.3,14,2.11,19.1,21.1,23.7,23.7,0,0.69,35.7,20.53,11.1,11.1,22,13.7,Delayed,2,0.57
ORDER_2387,MCH_191,Royal Kitchen Darbar,Hyderabad,Tier 2,Fast Food,Peri Peri Pizza,14,68.8,6,1.48,16.7,20.7,21.2,21.2,0,0.7,34.2,18.05,6.7,6.7,29,5.2,Delayed,4,2.65
ORDER_2388,MCH_063,Bombay Tandoor Darbar,Mumbai,Tier 3,Fast Food,Zinger Burger & Fries,10,59.8,0,1,2,10,7.4,10,2.6,0.47,24,6.24,0,2.6,25,-1,Early,8,3.76
ORDER_2389,MCH_012,Grand Dhaba Story,Jaipur,Tier 2,Fast Food,Zinger Burger & Fries,10,72,9,1.69,5.2,16.9,10.8,16.9,6.1,0.22,27.9,14.33,6.9,13,23,4.9,On Time,11.7,2.57
ORDER_2390,MCH_141,Classic Grill Point,Bhilwara,Tier 2,South Indian,Masala Dosa,8,73.4,10,1.77,11.9,14.2,14.9,14.9,0,0.8,27.9,12.5,6.2,6.2,25,2.9,On Time,2.3,1.7
ORDER_2391,MCH_254,Grand Tandoor Darbar,Jaipur,Tier 2,Biryani,Chicken Dum Biryani,18,68.4,5,1.42,21.8,25.6,27.9,27.9,0,0.59,40.9,24.3,7.6,7.6,36,4.9,On Time,3.8,1.3
ORDER_2392,MCH_043,The Wok Palace,Bhilwara,Tier 2,South Indian,Idli Vada Set,5,72.5,10,1.75,5.9,8.8,13.9,13.9,0,0.47,25.9,10.14,3.8,3.8,25,0.9,On Time,2.9,1.34
ORDER_2393,MCH_017,Golden Bake Darbar,Mumbai,Tier 3,North Indian,Dal Makhani Combo,12,59.7,0,0.99,8.7,11.9,13.2,13.2,0,0.7,26.2,10.05,-0.1,-0.1,25,1.2,On Time,3.2,1.85
ORDER_2394,MCH_063,Bombay Tandoor Darbar,Mumbai,Tier 3,Beverages,Cold Coffee,4,58.3,0,0.97,2,3.9,8.2,8.2,0,0.59,22.2,4.54,-0.1,-0.1,16,6.2,Delayed,1.9,0.64
ORDER_2395,MCH_253,Grand Bake House,Chennai,Tier 2,Biryani,Chicken Dum Biryani,18,74.4,9,1.74,28,31.3,31,31.3,0.3,0.78,42.3,28.73,13.3,13.6,28,14.3,Delayed,3.3,2.57
ORDER_2396,MCH_292,Desi Tandoor Palace,Delhi,Tier 3,Chinese,Hakka Noodles,10,63.3,0,1.07,3.4,10.7,9.4,10.7,1.3,0.51,24.7,6.98,0.7,2,29,-4.3,Early,7.3,3.72
ORDER_2397,MCH_008,The Tandoor Lounge,Kolkata,Tier 2,Fast Food,Zinger Burger & Fries,10,72.4,6,1.55,11,15.5,16.2,16.2,0,0.65,27.2,12.82,5.5,5.5,22,5.2,Delayed,4.5,2.68
ORDER_2398,MCH_090,The Wok Hub,Delhi,Tier 1,South Indian,Idli Vada Set,5,78.9,10,1.88,2,9.4,7.7,9.4,1.7,0.51,21.4,5.63,4.4,6.1,18,3.4,On Time,7.4,3.77
ORDER_2399,MCH_208,Urban Grill Point,Delhi,Tier 3,South Indian,Masala Dosa,8,59,0,0.98,7.3,7.8,13,13,0,0.62,24,9.47,-0.2,-0.2,28,-4,Early,0.5,1.67
ORDER_2400,MCH_292,Desi Tandoor Palace,Delhi,Tier 3,North Indian,Paneer Butter Masala & Naan,15,59.2,0,0.98,8.8,14.7,12.7,14.7,2,0.61,26.7,11.1,-0.3,1.7,32,-5.3,Early,5.9,3.6
ORDER_2401,MCH_284,Bombay Grill Story,Delhi,Tier 1,Beverages,Cold Coffee,4,71.2,10,1.72,4.4,6.9,11.2,11.2,0,0.55,24.2,7.46,2.9,2.9,23,1.2,On Time,2.5,0.56
ORDER_2402,MCH_118,Grand Chaat Darbar,Kolkata,Tier 1,Beverages,Cold Coffee,4,77,12,1.94,6.6,7.8,12.4,12.4,0,0.61,25.4,8.86,3.8,3.8,14,11.4,Delayed,1.2,1.06
ORDER_2403,MCH_175,Spicy Dosa Palace,Jaipur,Tier 2,North Indian,Dal Makhani Combo,12,62.1,2,1.14,10.1,13.7,14.5,14.5,0,0.71,25.5,11.38,1.7,1.7,23,2.5,On Time,3.6,2.32
ORDER_2404,MCH_076,Bombay Dhaba Junction,Bhilwara,Tier 2,North Indian,Paneer Butter Masala & Naan,15,74.6,11,1.84,19.2,27.6,26.9,27.6,0.7,0.44,38.6,23.9,12.6,13.3,33,5.6,Delayed,8.4,3.7
ORDER_2405,MCH_101,Desi Grill House,Mumbai,Tier 1,Desserts,Choco Lava Cake,6,83.6,17,2.32,8.6,13.9,11.7,13.9,2.2,0.65,27.9,10.46,7.9,10.1,26,1.9,On Time,5.3,3.44
ORDER_2406,MCH_151,Classic Biryani House,Delhi,Tier 3,Fast Food,Peri Peri Pizza,14,54.9,0,0.9,6.9,12.6,13.5,13.5,0,0.56,25.5,9.8,-1.4,-1.4,32,-6.5,Early,5.7,2.8
ORDER_2407,MCH_270,Grand Biryani Point,Pune,Tier 3,North Indian,Paneer Butter Masala & Naan,15,56,0,0.92,9,13.8,13.9,13.9,0,0.67,24.9,10.62,-1.2,-1.2,31,-6.1,Early,4.8,3.18
ORDER_2408,MCH_071,Royal Bake Hub,Jaipur,Tier 2,Fast Food,Zinger Burger & Fries,10,66.1,4,1.32,6.9,13.2,12.5,13.2,0.7,0.58,24.2,9.55,3.2,3.9,28,-3.8,Early,6.3,3.65
ORDER_2409,MCH_180,The Dosa Palace,Chennai,Tier 3,Fast Food,Zinger Burger & Fries,10,60.2,0,1,5.5,10,10,10,0,0.7,23,6.85,0,0,26,-3,Early,4.5,3.15
ORDER_2410,MCH_124,Classic Bake Point,Kolkata,Tier 2,Fast Food,Zinger Burger & Fries,10,65.9,3,1.27,11.1,12.7,15.7,15.7,0,0.69,27.7,12.53,2.7,2.7,26,1.7,On Time,1.6,0.17
ORDER_2411,MCH_293,Bombay Wok Palace,Hyderabad,Tier 2,Fast Food,Zinger Burger & Fries,10,74.2,10,1.78,14.4,17.8,17.5,17.8,0.3,0.77,28.8,15.18,7.8,8.1,20,8.8,Delayed,3.4,2.62
ORDER_2412,MCH_285,Urban Cafe Hub,Chennai,Tier 1,Biryani,Chicken Dum Biryani,18,95,24,2.9,47.8,52.2,54.4,54.4,0,0.56,69.4,50.7,34.2,34.2,37,32.4,Cancelled,4.4,1.5
ORDER_2413,MCH_195,Shree Bake Lounge,Chennai,Tier 1,Beverages,Cold Coffee,4,78.8,10,1.88,2,7.5,8.6,8.6,0,0.56,21.6,4.9,3.5,3.5,22,-0.4,Early,5.5,2.6
ORDER_2414,MCH_228,The Bake Story,Kolkata,Tier 3,North Indian,Paneer Butter Masala & Naan,15,59.8,0,1,10,15,16.3,16.3,0,0.58,27.3,12.65,0,0,29,-1.7,Early,5,2.35
ORDER_2415,MCH_275,The Bake Lounge,Delhi,Tier 3,Beverages,Cold Coffee,4,58.1,0,0.96,2,3.8,9.4,9.4,0,0.51,23.4,5.63,-0.2,-0.2,23,0.4,On Time,1.8,1.83
ORDER_2416,MCH_106,Royal Dosa Express,Pune,Tier 3,Chinese,Hakka Noodles,10,56.4,0,0.93,2,9.3,9.5,9.5,0,0.5,22.5,5.75,-0.7,-0.7,23,-0.5,Early,7.3,3.55
ORDER_2417,MCH_021,Urban Bake Point,Pune,Tier 2,North Indian,Paneer Butter Masala & Naan,15,74.4,8,1.69,20.3,25.3,26.1,26.1,0,0.61,36.1,22.56,10.3,10.3,32,4.1,On Time,5,2.74
ORDER_2418,MCH_064,Shree Chaat Hub,Bhilwara,Tier 1,Biryani,Chicken Dum Biryani,18,77.4,15,2.1,29.7,37.8,36.1,37.8,1.7,0.46,48.8,34.07,19.8,21.5,34,14.8,Delayed,8.1,3.73
ORDER_2419,MCH_165,Classic Biryani Hub,Bengaluru,Tier 3,Chinese,Hakka Noodles,10,57.5,0,0.95,3.9,9.5,7,9.5,2.5,0.63,21.5,5.97,-0.5,2,26,-4.5,Early,5.6,3.53
ORDER_2420,MCH_027,Urban Grill Express,Bhilwara,Tier 2,Beverages,Cold Coffee,4,73.3,8,1.67,5.9,6.7,13.1,13.1,0,0.52,25.1,9.36,2.7,2.7,21,4.1,On Time,0.8,2.66
ORDER_2421,MCH_285,Urban Cafe Hub,Chennai,Tier 1,Chinese,Hakka Noodles,10,88.8,23,2.73,23.8,27.3,30.9,30.9,0,0.53,40.9,27.14,17.3,17.3,20,20.9,Cancelled,3.5,0.16
ORDER_2422,MCH_148,Golden Bake Story,Ahmedabad,Tier 1,North Indian,Dal Makhani Combo,12,73.2,10,1.76,14.1,21.1,17.2,21.1,3.9,0.53,34.1,17.39,9.1,13,32,2.1,On Time,7,3.71
ORDER_2423,MCH_281,Classic Chaat Palace,Chennai,Tier 1,Chinese,Hakka Noodles,10,90.4,20,2.61,25.7,26.1,31.4,31.4,0,0.62,45.4,27.87,16.1,16.1,26,19.4,Delayed,0.4,1.77
ORDER_2424,MCH_164,Golden Dhaba Palace,Hyderabad,Tier 3,North Indian,Paneer Butter Masala & Naan,15,58.8,0,0.98,13,14.7,20.5,20.5,0,0.5,33.5,16.75,-0.3,-0.3,28,5.5,Delayed,1.7,2.05
ORDER_2425,MCH_224,Classic Bake Darbar,Mumbai,Tier 3,Fast Food,Zinger Burger & Fries,10,57.1,0,0.94,6.7,9.4,10.6,10.6,0,0.74,23.6,7.71,-0.6,-0.6,21,2.6,On Time,2.7,1.69
ORDER_2426,MCH_272,Royal Dhaba Hub,Jaipur,Tier 2,Fast Food,Zinger Burger & Fries,10,65.7,5,1.36,11.7,13.6,16.5,16.5,0,0.68,26.5,13.24,3.6,3.6,29,-2.5,Early,1.9,0.36
ORDER_2427,MCH_146,Urban Wok Darbar,Bengaluru,Tier 3,Desserts,Choco Lava Cake,6,62.5,0,1.05,3.5,6.3,8.2,8.2,0,0.69,22.2,4.96,0.3,0.3,22,0.2,On Time,2.8,1.34
ORDER_2428,MCH_030,Royal Dhaba Lounge,Hyderabad,Tier 1,Fast Food,Peri Peri Pizza,14,82,11,1.99,24.9,27.9,29.7,29.7,0,0.68,43.7,26.44,13.9,13.9,25,18.7,Delayed,3,1.46
ORDER_2429,MCH_045,The Tandoor Darbar,Bhilwara,Tier 3,Beverages,Cold Coffee,4,60.4,0,1.01,2,4,5.2,5.2,0,0.79,18.2,2.67,0,0,17,1.2,On Time,2,1.33
ORDER_2430,MCH_275,The Bake Lounge,Delhi,Tier 3,North Indian,Dal Makhani Combo,12,54,0,0.88,7.9,10.6,12.3,12.3,0,0.71,27.3,9.18,-1.4,-1.4,27,0.3,On Time,2.7,1.42
ORDER_2431,MCH_034,Bombay Chaat Hub,Delhi,Tier 1,North Indian,Paneer Butter Masala & Naan,15,95,28,3.1,42.3,46.5,46.8,46.8,0,0.7,58.8,43.65,31.5,31.5,34,24.8,Cancelled,4.2,2.85
ORDER_2432,MCH_141,Classic Grill Point,Bhilwara,Tier 2,North Indian,Paneer Butter Masala & Naan,15,63.3,3,1.22,14.6,18.3,21.9,21.9,0,0.51,35.9,18.18,3.3,3.3,30,5.9,Delayed,3.7,0.12
ORDER_2433,MCH_221,The Cafe Point,Bengaluru,Tier 2,South Indian,Masala Dosa,8,64.2,5,1.33,7.3,10.6,12.1,12.1,0,0.68,24.1,8.84,2.6,2.6,18,6.1,Delayed,3.3,1.76
ORDER_2434,MCH_022,Grand Bake Junction,Bengaluru,Tier 3,Desserts,Choco Lava Cake,6,57.6,0,0.95,2.8,5.7,8,8,0,0.65,19,4.62,-0.3,-0.3,19,0,Early,2.9,1.08
ORDER_2435,MCH_180,The Dosa Palace,Chennai,Tier 3,Biryani,Hyderabadi Mutton Biryani,20,57.7,0,0.95,14.5,19,19.4,19.4,0,0.67,30.4,16.12,-1,-1,37,-6.6,Early,4.5,2.88
ORDER_2436,MCH_231,Shree Tandoor Palace,Hyderabad,Tier 3,Beverages,Cold Coffee,4,55.8,0,0.92,2,3.7,5.6,5.6,0,0.76,18.6,2.86,-0.3,-0.3,23,-4.4,Early,1.7,0.84
ORDER_2437,MCH_038,Bombay Chaat Palace,Kolkata,Tier 1,North Indian,Paneer Butter Masala & Naan,15,94.3,23,2.84,36.5,42.6,44.5,44.5,0,0.47,55.5,40.74,27.6,27.6,33,22.5,Cancelled,6.1,1.86
ORDER_2438,MCH_070,Desi Dosa Junction,Ahmedabad,Tier 1,South Indian,Idli Vada Set,5,83.5,12,2.07,3.6,10.4,10.7,10.7,0,0.53,22.7,6.94,5.4,5.4,17,5.7,Delayed,6.8,3.46
ORDER_2439,MCH_116,Spicy Grill Express,Pune,Tier 3,North Indian,Paneer Butter Masala & Naan,15,56.7,0,0.93,9.6,14,15.3,15.3,0,0.62,26.3,11.77,-1,-1,28,-1.7,Early,4.4,2.23
ORDER_2440,MCH_239,Royal Tandoor Story,Ahmedabad,Tier 3,South Indian,Masala Dosa,8,65.4,0,1.11,2,8.9,7.4,8.9,1.5,0.54,21.9,5.17,0.9,2.4,28,-6.1,Early,6.9,3.73
ORDER_2441,MCH_148,Golden Bake Story,Ahmedabad,Tier 1,Chinese,Hakka Noodles,10,95,28,3.1,27.5,31,33.7,33.7,0,0.59,45.7,30.04,21,21,26,19.7,Delayed,3.5,0.96
ORDER_2442,MCH_009,Golden Bake Point,Jaipur,Tier 2,Biryani,Chicken Dum Biryani,18,65.7,4,1.31,21.3,23.6,25.9,25.9,0,0.69,39.9,22.73,5.6,5.6,37,2.9,On Time,2.3,0.87
ORDER_2443,MCH_288,Golden Dosa Corner,Pune,Tier 3,Desserts,Choco Lava Cake,6,59,0,0.98,2,5.9,5.3,5.9,0.6,0.74,18.9,3.01,-0.1,0.5,23,-4.1,Early,3.9,2.89
ORDER_2444,MCH_050,Shree Kitchen Story,Jaipur,Tier 3,Biryani,Chicken Dum Biryani,18,57.6,0,0.95,13.9,17.1,18.9,18.9,0,0.67,31.9,15.55,-0.9,-0.9,37,-5.1,Early,3.2,1.55
ORDER_2445,MCH_005,Royal Chaat Point,Kolkata,Tier 3,South Indian,Idli Vada Set,5,60.9,0,1.02,2,5.1,9.9,9.9,0,0.47,21.9,6.19,0.1,0.1,21,0.9,On Time,3.1,1.09
ORDER_2446,MCH_126,Bombay Bake Darbar,Hyderabad,Tier 2,South Indian,Idli Vada Set,5,69.1,5,1.43,2.2,7.2,6.1,7.2,1.1,0.67,18.2,3.85,2.2,3.3,17,1.2,On Time,5,3.35
ORDER_2447,MCH_075,Grand Biryani Story,Jaipur,Tier 2,Desserts,Choco Lava Cake,6,63.2,7,1.41,2,8.5,7.6,8.5,0.9,0.57,18.5,4.8,2.5,3.4,18,0.5,On Time,6.5,3.7
ORDER_2448,MCH_165,Classic Biryani Hub,Bengaluru,Tier 3,Desserts,Choco Lava Cake,6,67.6,0,1.15,3.4,6.9,6.4,6.9,0.5,0.77,18.9,4.2,0.9,1.4,21,-2.1,Early,3.5,2.7
ORDER_2449,MCH_278,Classic Kitchen Corner,Delhi,Tier 2,Fast Food,Peri Peri Pizza,14,62.1,5,1.29,14.3,18.1,17.9,18.1,0.2,0.75,32.1,15.25,4.1,4.3,26,6.1,Delayed,3.8,2.85
ORDER_2450,MCH_300,Desi Kitchen House,Ahmedabad,Tier 3,Desserts,Choco Lava Cake,6,58.4,0,0.97,4,5.8,9.9,9.9,0,0.61,22.9,6.3,-0.2,-0.2,24,-1.1,Early,1.8,0.5
ORDER_2451,MCH_290,The Kitchen Point,Bengaluru,Tier 3,Biryani,Chicken Dum Biryani,18,52.3,0,0.85,12.9,15.3,17.4,17.4,0,0.7,28.4,14.25,-2.7,-2.7,35,-6.6,Early,2.4,1.05
ORDER_2452,MCH_077,Spicy Bake Express,Ahmedabad,Tier 1,Chinese,Hakka Noodles,10,75.7,11,1.86,14.3,18.6,21.8,21.8,0,0.5,33.8,18.05,8.6,8.6,20,13.8,Delayed,4.3,0.55
ORDER_2453,MCH_298,Shree Grill Darbar,Chennai,Tier 2,Biryani,Chicken Dum Biryani,18,70.6,8,1.61,27.3,29,32.3,32.3,0,0.67,42.3,28.95,11,11,28,14.3,Delayed,1.7,0.05
ORDER_2454,MCH_137,Classic Dosa Story,Ahmedabad,Tier 3,Biryani,Hyderabadi Mutton Biryani,20,58.5,0,0.97,18.2,19.4,22.2,22.2,0,0.73,37.2,19.28,-0.6,-0.6,36,1.2,On Time,1.2,0.12
ORDER_2455,MCH_106,Royal Dosa Express,Pune,Tier 3,Beverages,Cold Coffee,4,60.9,0,1.02,2,4.1,7.7,7.7,0,0.62,17.7,4.17,0.1,0.1,24,-6.3,Early,2.1,0.07
ORDER_2456,MCH_095,The Dosa Story,Kolkata,Tier 1,Biryani,Chicken Dum Biryani,18,74.3,10,1.79,30.9,32.2,37.9,37.9,0,0.53,51.9,34.19,14.2,14.2,34,17.9,Delayed,1.3,1.99
ORDER_2457,MCH_135,Royal Bake Point,Mumbai,Tier 2,Fast Food,Zinger Burger & Fries,10,64.6,2,1.19,6.7,11.9,9.8,11.9,2.1,0.65,21.9,8.52,1.9,4,25,-3.1,Early,5.2,3.38
ORDER_2458,MCH_068,Spicy Cafe Hub,Jaipur,Tier 2,Fast Food,Peri Peri Pizza,14,66.8,7,1.49,14.2,20.9,19.7,20.9,1.2,0.55,33.9,17.21,6.9,8.1,28,5.9,Delayed,6.7,3.69
ORDER_2459,MCH_147,Royal Bake Darbar,Ahmedabad,Tier 3,South Indian,Masala Dosa,8,60.2,0,1,2.9,8,9.8,9.8,0,0.54,19.8,6.07,0,0,19,0.8,On Time,5.1,1.93
ORDER_2460,MCH_159,Urban Grill Lounge,Bhilwara,Tier 2,South Indian,Idli Vada Set,5,61.1,2,1.12,2,5.6,5.5,5.6,0.1,0.76,16.6,2.86,0.6,0.7,20,-3.4,Early,3.6,2.74
ORDER_2461,MCH_163,Grand Grill Junction,Ahmedabad,Tier 1,Biryani,Hyderabadi Mutton Biryani,20,90.4,21,2.66,45.7,53.2,53.2,53.2,0,0.5,67.2,49.45,33.2,33.2,39,28.2,Cancelled,7.5,3.75
ORDER_2462,MCH_189,Royal Dhaba Palace,Chennai,Tier 3,South Indian,Idli Vada Set,5,60.8,0,1.02,2,5.1,6.3,6.3,0,0.71,21.3,3.25,0.1,0.1,15,6.3,Delayed,3.1,1.85
ORDER_2463,MCH_095,The Dosa Story,Kolkata,Tier 1,Fast Food,Peri Peri Pizza,14,93,23,2.81,38.6,39.3,42.5,42.5,0,0.74,56.5,39.61,25.3,25.3,33,23.5,Cancelled,0.7,0.31
ORDER_2464,MCH_181,Bombay Cafe Story,Kolkata,Tier 3,North Indian,Paneer Butter Masala & Naan,15,59.7,0,0.99,11.2,14.8,17.1,17.1,0,0.61,27.1,13.5,-0.2,-0.2,32,-4.9,Early,3.6,1.3
ORDER_2465,MCH_288,Golden Dosa Corner,Pune,Tier 3,Desserts,Choco Lava Cake,6,56.5,0,0.93,2.6,5.6,6.5,6.5,0,0.74,18.5,3.61,-0.4,-0.4,26,-7.5,Early,3,1.99
ORDER_2466,MCH_187,Classic Tandoor House,Pune,Tier 3,Biryani,Hyderabadi Mutton Biryani,20,63.3,0,1.07,18,21.4,24.4,24.4,0,0.57,35.4,20.75,1.4,1.4,39,-3.6,Early,3.4,0.65
ORDER_2467,MCH_138,Urban Kitchen Lounge,Pune,Tier 2,Desserts,Choco Lava Cake,6,69.7,5,1.44,5.7,8.6,11.2,11.2,0,0.63,22.2,7.74,2.6,2.6,19,3.2,On Time,2.9,0.86
ORDER_2468,MCH_130,Classic Kitchen Express,Kolkata,Tier 2,North Indian,Dal Makhani Combo,12,63.3,2,1.17,10.3,14,13.8,14,0.2,0.75,28,11.23,2,2.2,23,5,On Time,3.7,2.77
ORDER_2469,MCH_194,Golden Biryani Lounge,Bengaluru,Tier 3,Biryani,Hyderabadi Mutton Biryani,20,59.3,0,0.99,7.3,19.8,14.9,19.8,4.9,0.17,31.8,17.68,-0.2,4.7,33,-1.2,Early,12.5,2.12
ORDER_2470,MCH_273,Spicy Dhaba House,Jaipur,Tier 3,Fast Food,Peri Peri Pizza,14,59.7,0,0.99,10.7,13.9,17.1,17.1,0,0.57,32.1,13.45,-0.1,-0.1,31,1.1,On Time,3.2,0.45
ORDER_2471,MCH_144,Golden Cafe House,Kolkata,Tier 2,South Indian,Masala Dosa,8,72.2,6,1.54,4.6,12.3,10.3,12.3,2,0.49,23.3,8.53,4.3,6.3,27,-3.7,Early,7.7,3.77
ORDER_2472,MCH_016,Shree Bake Corner,Pune,Tier 2,Biryani,Hyderabadi Mutton Biryani,20,66.5,3,1.28,20.5,25.6,25.4,25.6,0.2,0.66,38.6,22.23,5.6,5.8,32,6.6,Delayed,5.1,3.37
ORDER_2473,MCH_245,Urban Cafe Palace,Chennai,Tier 1,Fast Food,Peri Peri Pizza,14,95,28,3.1,36.5,43.4,40.2,43.4,3.2,0.54,53.4,39.67,29.4,32.6,25,28.4,Cancelled,6.9,3.73
ORDER_2474,MCH_107,Spicy Biryani Corner,Delhi,Tier 3,Chinese,Hakka Noodles,10,59,0,0.98,8.2,9.8,14.7,14.7,0,0.57,24.7,11,-0.2,-0.2,30,-5.3,Early,1.6,1.2
ORDER_2475,MCH_088,Golden Tandoor Corner,Bengaluru,Tier 1,Beverages,Cold Coffee,4,95,28,3.1,6.8,12.4,13.9,13.9,0,0.53,26.9,10.14,8.4,8.4,20,6.9,Delayed,5.6,2.26
ORDER_2476,MCH_129,Shree Dhaba Junction,Kolkata,Tier 3,Biryani,Chicken Dum Biryani,18,63.6,0,1.07,15.2,19.3,18.8,19.3,0.5,0.73,33.3,16.31,1.3,1.8,38,-4.7,Early,4.1,2.99
ORDER_2477,MCH_004,Golden Tandoor Story,Pune,Tier 3,Chinese,Hakka Noodles,10,57.2,0,0.94,3,9.4,8.5,9.4,0.9,0.57,19.4,5.75,-0.6,0.3,21,-1.6,Early,6.4,3.65
ORDER_2478,MCH_095,The Dosa Story,Kolkata,Tier 1,Fast Food,Peri Peri Pizza,14,82.5,17,2.3,31.6,32.2,37,37,0,0.64,51,33.54,18.2,18.2,27,24,Cancelled,0.6,1.34
ORDER_2479,MCH_209,Desi Tandoor Story,Bhilwara,Tier 2,Fast Food,Zinger Burger & Fries,10,69.8,6,1.5,14.7,15,19.4,19.4,0,0.69,34.4,16.16,5,5,29,5.4,Delayed,0.3,1.16
ORDER_2480,MCH_225,Bombay Bake Hub,Kolkata,Tier 2,North Indian,Paneer Butter Masala & Naan,15,60.8,3,1.17,13.5,17.5,20.4,20.4,0,0.54,34.4,16.67,2.5,2.5,27,7.4,Delayed,4,0.83
ORDER_2481,MCH_047,Golden Dosa House,Mumbai,Tier 2,Biryani,Chicken Dum Biryani,18,59.1,3,1.13,17.1,20.3,20.6,20.6,0,0.77,31.6,17.9,2.3,2.3,28,3.6,On Time,3.2,2.4
ORDER_2482,MCH_181,Bombay Cafe Story,Kolkata,Tier 3,Fast Food,Zinger Burger & Fries,10,63.5,0,1.07,7.3,10.7,11.3,11.3,0,0.73,21.3,8.38,0.7,0.7,23,-1.7,Early,3.4,2.32
ORDER_2483,MCH_106,Royal Dosa Express,Pune,Tier 3,South Indian,Masala Dosa,8,64,0,1.08,2,8.6,5,8.6,3.6,0.56,22.6,4.9,0.6,4.2,27,-4.4,Early,6.6,3.7
ORDER_2484,MCH_199,Golden Kitchen Corner,Mumbai,Tier 3,South Indian,Idli Vada Set,5,56.5,0,0.93,2,4.6,6.9,6.9,0,0.67,16.9,3.62,-0.4,-0.4,17,-0.1,Early,2.6,0.98
ORDER_2485,MCH_106,Royal Dosa Express,Pune,Tier 3,North Indian,Dal Makhani Combo,12,55.7,0,0.91,6.2,10.9,10.7,10.9,0.2,0.69,22.9,7.66,-1.1,-0.9,32,-9.1,Early,4.7,3.24
ORDER_2486,MCH_280,Royal Grill Junction,Kolkata,Tier 3,Biryani,Chicken Dum Biryani,18,58,0,0.96,11.6,17.3,18.9,18.9,0,0.51,28.9,15.18,-0.7,-0.7,31,-2.1,Early,5.7,2.12
ORDER_2487,MCH_260,Classic Biryani Lounge,Mumbai,Tier 3,Chinese,Hakka Noodles,10,63.8,0,1.08,9.7,10.8,16.4,16.4,0,0.55,27.4,12.72,0.8,0.8,25,2.4,On Time,1.1,1.92
ORDER_2488,MCH_108,Classic Cafe Palace,Jaipur,Tier 3,North Indian,Paneer Butter Masala & Naan,15,58.8,0,0.98,6,14.7,9.4,14.7,5.3,0.42,26.7,11.05,-0.3,5,28,-1.3,Early,8.7,3.65
ORDER_2489,MCH_019,Royal Chaat Corner,Chennai,Tier 2,Fast Food,Zinger Burger & Fries,10,69.3,6,1.49,9.8,14.9,16.5,16.5,0,0.55,31.5,12.82,4.9,4.9,28,3.5,On Time,5.1,2.08
ORDER_2490,MCH_296,Spicy Dosa Point,Bengaluru,Tier 2,Fast Food,Peri Peri Pizza,14,68.5,5,1.42,11.2,19.9,17.6,19.9,2.3,0.42,29.9,16.25,5.9,8.2,28,1.9,On Time,8.7,3.65
ORDER_2491,MCH_171,The Dhaba Hub,Delhi,Tier 1,Biryani,Chicken Dum Biryani,18,78.5,12,1.97,28.5,35.5,32.9,35.5,2.6,0.53,48.5,31.79,17.5,20.1,33,15.5,Delayed,7,3.71
ORDER_2492,MCH_195,Shree Bake Lounge,Chennai,Tier 1,South Indian,Idli Vada Set,5,88.5,16,2.37,6.3,11.9,9.4,11.9,2.5,0.63,23.9,8.37,6.9,9.4,23,0.9,On Time,5.6,3.53
ORDER_2493,MCH_012,Grand Dhaba Story,Jaipur,Tier 2,Desserts,Choco Lava Cake,6,74.3,11,1.84,2,11,5.6,11,5.4,0.4,23,7.4,5,10.4,21,2,On Time,9,3.6
